10558,merchant_041,24204,1785363091,card,grocery
13374,merchant_049,64874,1785363113,upi,grocery
22132,merchant_080,16762,1785363114,upi,food
46715,merchant_180,1298105,1785363120,netbanking,electronics
26301,merchant_099,67331,1785363135,upi,grocery
43372,merchant_171,31955,1785363156,card,food
31293,merchant_122,28923,1785363187,card,grocery
32053,merchant_126,31788,1785363306,card,grocery
27050,merchant_101,191828,1785363393,upi,fashion
25208,merchant_096,21867,1785363531,upi,food
33760,merchant_132,62593,1785363569,upi,services
37516,merchant_149,108675,1785363595,card,services
3282,merchant_016,60908,1785363684,upi,food
47805,merchant_186,309054,1785363700,card,fashion
27112,merchant_102,8753,1785363708,upi,food
39704,merchant_156,25132,1785364265,upi,food
35678,merchant_142,29167,1785364308,upi,food
18460,merchant_068,19313,1785364359,upi,food
45488,merchant_177,21980,1785364368,card,food
8156,merchant_034,17466,1785364406,upi,food
5548,merchant_023,81502,1785364472,card,grocery
11981,merchant_045,19577,1785364509,upi,grocery
50115,merchant_195,23925,1785364613,upi,food
51284,merchant_200,22871,1785364624,upi,food
13745,merchant_050,839235,1785364720,upi,fashion
13938,merchant_053,45529,1785364728,upi,grocery
19501,merchant_070,27388,1785364786,upi,grocery
23230,merchant_086,65339,1785364787,upi,grocery
19502,merchant_070,46606,1785364801,card,grocery
44054,merchant_172,10392,1785364859,card,food
1201,merchant_009,23647,1785364930,card,food
51285,merchant_200,20518,1785365031,card,food
11982,merchant_045,23870,1785365033,card,grocery
11715,merchant_043,41164,1785365076,upi,grocery
4088,merchant_018,39049,1785365172,netbanking,grocery
13375,merchant_049,64441,1785365302,card,grocery
47374,merchant_184,26300,1785365330,upi,grocery
8157,merchant_034,18099,1785365338,upi,food
35317,merchant_141,16111,1785365365,card,food
24578,merchant_094,19181,1785365427,netbanking,grocery
44915,merchant_174,28115,1785365495,upi,food
2317,merchant_014,26055,1785365517,upi,food
6707,merchant_030,40755,1785365565,netbanking,grocery
27113,merchant_102,22222,1785365596,upi,food
28866,merchant_111,65856,1785365600,card,grocery
44284,merchant_173,32514,1785365654,upi,food
16325,merchant_060,62816,1785365706,upi,grocery
23133,merchant_085,92346,1785365755,upi,services
51196,merchant_199,111661,1785365837,upi,services
31900,merchant_124,799708,1785365847,netbanking,electronics
47928,merchant_187,25635,1785365893,upi,food
37671,merchant_151,19137,1785365905,upi,food
8158,merchant_034,15215,1785365940,card,food
2073,merchant_011,910149,1785366018,upi,electronics
32745,merchant_130,92666,1785366055,upi,grocery
17149,merchant_062,16337,1785366060,upi,food
31901,merchant_124,237784,1785366061,upi,electronics
35318,merchant_141,25861,1785366070,upi,food
44285,merchant_173,42452,1785366136,upi,food
6101,merchant_025,611054,1785366200,upi,electronics
10169,merchant_040,30989,1785366217,upi,grocery
31948,merchant_125,150658,1785366398,upi,services
50055,merchant_194,120924,1785366403,upi,services
1202,merchant_009,63004,1785366745,upi,food
30993,merchant_120,289021,1785366765,upi,fashion
19503,merchant_070,88747,1785366817,upi,grocery
33892,merchant_134,39129,1785366904,upi,grocery
21558,merchant_077,41523,1785367006,upi,grocery
31294,merchant_122,43643,1785367167,upi,grocery
15922,merchant_059,60653,1785367230,card,food
16326,merchant_060,28934,1785367251,upi,grocery
6175,merchant_026,37749,1785367380,upi,food
14795,merchant_056,38400,1785367384,upi,food
32283,merchant_127,58155,1785367385,upi,grocery
47375,merchant_184,22032,1785367429,upi,grocery
4471,merchant_019,43512,1785367503,card,food
33893,merchant_134,34649,1785367581,card,grocery
8159,merchant_034,10915,1785367624,upi,food
27114,merchant_102,28017,1785367627,card,food
7558,merchant_032,36332,1785367732,card,grocery
3763,merchant_017,38456,1785367829,upi,food
48820,merchant_191,29511,1785367834,upi,food
3764,merchant_017,21424,1785367861,upi,food
46666,merchant_179,483245,1785367862,upi,electronics
50116,merchant_195,20797,1785367869,card,food
25209,merchant_096,48998,1785367897,card,food
4472,merchant_019,38617,1785367935,upi,food
945,merchant_007,263008,1785367960,netbanking,services
18461,merchant_068,21643,1785367970,upi,food
4089,merchant_018,46809,1785367983,netbanking,grocery
39437,merchant_155,16374,1785368014,upi,food
47053,merchant_183,30621,1785368014,card,food
25640,merchant_097,40952,1785368022,upi,grocery
28867,merchant_111,23274,1785368027,card,grocery
30240,merchant_117,27899,1785368036,card,food
23231,merchant_086,30467,1785368051,upi,grocery
14796,merchant_056,26490,1785368092,netbanking,food
38876,merchant_154,24500,1785368094,upi,food
18360,merchant_066,962790,1785368122,upi,electronics
29381,merchant_113,31112,1785368141,netbanking,food
22747,merchant_082,125636,1785368154,card,fashion
21559,merchant_077,39885,1785368155,upi,grocery
27115,merchant_102,110139,1785368217,card,food
33894,merchant_134,16101,1785368230,upi,grocery
20979,merchant_074,19406,1785368241,card,grocery
25210,merchant_096,40183,1785368264,upi,food
1203,merchant_009,16092,1785368265,upi,food
31628,merchant_123,125389,1785368269,card,grocery
23232,merchant_086,22174,1785368283,card,grocery
1852,merchant_010,23559,1785368296,upi,grocery
48821,merchant_191,44975,1785368307,upi,food
25891,merchant_098,37956,1785368313,netbanking,grocery
35679,merchant_142,26887,1785368330,upi,food
28868,merchant_111,18671,1785368331,card,grocery
8160,merchant_034,27242,1785368350,upi,food
50117,merchant_195,44415,1785368358,upi,food
41880,merchant_164,6704,1785368366,upi,food
47054,merchant_183,23756,1785368393,upi,food
48822,merchant_191,18010,1785368399,upi,food
6708,merchant_030,47566,1785368404,netbanking,grocery
17150,merchant_062,69047,1785368414,upi,food
51286,merchant_200,13165,1785368450,card,food
14651,merchant_055,99082,1785368497,upi,fashion
40952,merchant_162,22572,1785368498,card,food
45489,merchant_177,36696,1785368502,upi,food
12959,merchant_048,34062,1785368505,upi,food
24866,merchant_095,12476,1785368507,upi,food
47929,merchant_187,21666,1785368530,upi,food
21560,merchant_077,19371,1785368547,upi,grocery
42243,merchant_166,48748,1785368568,upi,food
6528,merchant_028,137602,1785368589,upi,services
10170,merchant_040,22291,1785368606,netbanking,grocery
367,merchant_003,393979,1785368623,card,fashion
22748,merchant_082,765532,1785368642,card,fashion
11983,merchant_045,33548,1785368654,upi,grocery
37441,merchant_148,412213,1785368660,upi,electronics
13939,merchant_053,14835,1785368674,upi,grocery
51287,merchant_200,16230,1785368737,netbanking,food
28308,merchant_108,79837,1785368744,upi,food
28869,merchant_111,31509,1785368756,card,grocery
9717,merchant_038,24031,1785368770,upi,food
26302,merchant_099,34326,1785368789,upi,grocery
1853,merchant_010,24560,1785368830,upi,grocery
33118,merchant_131,55467,1785368854,upi,food
44286,merchant_173,57763,1785368881,upi,food
32054,merchant_126,16872,1785368910,upi,grocery
43373,merchant_171,13549,1785368924,upi,food
36505,merchant_144,24332,1785368934,card,grocery
43374,merchant_171,16963,1785368947,upi,food
8161,merchant_034,19163,1785368966,upi,food
50500,merchant_196,42039,1785368988,netbanking,food
43375,merchant_171,20376,1785369039,upi,food
23733,merchant_088,235433,1785369048,upi,electronics
6176,merchant_026,28558,1785369053,card,food
5549,merchant_023,35851,1785369073,netbanking,grocery
1204,merchant_009,16569,1785369081,card,food
5231,merchant_022,9731,1785369101,card,food
27640,merchant_104,20232,1785369116,card,grocery
33895,merchant_134,55425,1785369128,upi,grocery
37442,merchant_148,803530,1785369137,upi,electronics
7106,merchant_031,33682,1785369138,card,grocery
42244,merchant_166,27199,1785369147,upi,food
31629,merchant_123,35844,1785369194,upi,grocery
37367,merchant_147,804732,1785369203,upi,electronics
42245,merchant_166,15198,1785369214,card,food
4090,merchant_018,76008,1785369216,card,grocery
43283,merchant_170,318819,1785369218,netbanking,electronics
16769,merchant_061,16478,1785369274,upi,food
6177,merchant_026,30523,1785369299,upi,food
41523,merchant_163,27357,1785369305,upi,food
29382,merchant_113,37640,1785369333,card,food
16770,merchant_061,22259,1785369345,netbanking,food
20980,merchant_074,23652,1785369385,upi,grocery
14797,merchant_056,42004,1785369386,card,food
1205,merchant_009,18487,1785369389,card,food
5232,merchant_022,28187,1785369391,upi,food
23134,merchant_085,251315,1785369396,card,services
30994,merchant_120,193730,1785369410,upi,fashion
19504,merchant_070,38769,1785369428,upi,grocery
45188,merchant_175,25992,1785369437,upi,grocery
19964,merchant_071,53317,1785369466,card,food
15406,merchant_057,19008,1785369491,netbanking,food
66,merchant_002,36184,1785369501,upi,grocery
45490,merchant_177,25562,1785369529,upi,food
44287,merchant_173,22834,1785369541,upi,food
43376,merchant_171,37054,1785369548,upi,food
19505,merchant_070,34164,1785369604,upi,grocery
32746,merchant_130,55928,1785369629,upi,grocery
45189,merchant_175,44133,1785369638,card,grocery
2318,merchant_014,34349,1785369650,card,food
42901,merchant_168,217744,1785369650,upi,services
38400,merchant_153,21279,1785369668,card,grocery
34345,merchant_136,15504,1785369702,card,grocery
31630,merchant_123,21117,1785369731,netbanking,grocery
32638,merchant_129,228427,1785369735,card,services
8162,merchant_034,15637,1785369736,upi,food
12960,merchant_048,39369,1785369749,upi,food
8163,merchant_034,7809,1785369760,card,food
21838,merchant_078,207761,1785369834,upi,services
35680,merchant_142,30003,1785369856,upi,food
24579,merchant_094,54272,1785369887,upi,grocery
10559,merchant_041,57147,1785369891,card,grocery
50501,merchant_196,28714,1785369893,netbanking,food
26303,merchant_099,31999,1785369911,card,grocery
47055,merchant_183,23745,1785369932,upi,food
43377,merchant_171,42535,1785369966,upi,food
48823,merchant_191,5558,1785369982,netbanking,food
45491,merchant_177,19922,1785370000,card,food
32284,merchant_127,107028,1785370067,card,grocery
33119,merchant_131,34470,1785370082,upi,food
4091,merchant_018,65976,1785370127,upi,grocery
7107,merchant_031,56702,1785370143,upi,grocery
44916,merchant_174,32743,1785370145,card,food
20981,merchant_074,29266,1785370158,upi,grocery
2319,merchant_014,43460,1785370188,upi,food
8812,merchant_035,14824,1785370190,upi,grocery
44288,merchant_173,45536,1785370203,upi,food
30241,merchant_117,39395,1785370210,upi,food
11014,merchant_042,8349,1785370222,upi,food
6178,merchant_026,8473,1785370330,card,food
30242,merchant_117,18452,1785370347,upi,food
20901,merchant_073,197688,1785370416,upi,fashion
36885,merchant_145,103920,1785370420,upi,grocery
50118,merchant_195,62972,1785370444,upi,food
15923,merchant_059,57264,1785370455,card,food
26304,merchant_099,44833,1785370470,upi,grocery
3283,merchant_016,44407,1785370483,netbanking,food
25211,merchant_096,25830,1785370504,upi,food
29383,merchant_113,30191,1785370508,netbanking,food
33896,merchant_134,40096,1785370544,upi,grocery
23993,merchant_090,101852,1785370559,upi,fashion
50502,merchant_196,12080,1785370584,card,food
28779,merchant_110,154012,1785370596,upi,fashion
37672,merchant_151,27508,1785370654,upi,food
21280,merchant_075,442618,1785370674,card,fashion
13376,merchant_049,47846,1785370714,upi,grocery
11015,merchant_042,37415,1785370717,upi,food
21374,merchant_076,24056,1785370720,upi,grocery
47930,merchant_187,33924,1785370737,card,food
8813,merchant_035,40639,1785370827,upi,grocery
13377,merchant_049,41843,1785370838,upi,grocery
47376,merchant_184,31782,1785370842,card,grocery
16771,merchant_061,17326,1785370849,upi,food
31095,merchant_121,44993,1785370861,upi,grocery
29384,merchant_113,38127,1785370875,upi,food
30515,merchant_118,42826,1785370891,upi,grocery
28870,merchant_111,59924,1785370897,upi,grocery
40718,merchant_161,12192,1785370901,upi,food
42980,merchant_169,25035,1785370911,upi,food
47710,merchant_185,149650,1785370912,netbanking,fashion
42246,merchant_166,22270,1785370913,upi,food
15407,merchant_057,25339,1785370921,upi,food
9306,merchant_037,15081,1785370930,upi,food
46667,merchant_179,1076173,1785370960,upi,electronics
36506,merchant_144,71624,1785370965,upi,grocery
34587,merchant_138,43181,1785370999,upi,grocery
33897,merchant_134,10791,1785371026,card,grocery
7559,merchant_032,38244,1785371043,netbanking,grocery
45492,merchant_177,25898,1785371078,upi,food
39705,merchant_156,30490,1785371087,card,food
41524,merchant_163,33537,1785371106,upi,food
38401,merchant_153,120504,1785371127,netbanking,grocery
29385,merchant_113,34639,1785371132,upi,food
4092,merchant_018,49886,1785371164,upi,grocery
34309,merchant_135,2805399,1785371166,card,electronics
34588,merchant_138,32406,1785371181,netbanking,grocery
18462,merchant_068,11518,1785371181,card,food
44289,merchant_173,58960,1785371208,upi,food
5958,merchant_024,182880,1785371223,upi,fashion
11016,merchant_042,30707,1785371230,upi,food
2150,merchant_012,125777,1785371252,upi,services
47931,merchant_187,23697,1785371268,card,food
1206,merchant_009,22276,1785371302,card,food
997,merchant_008,31071,1785371324,card,grocery
17151,merchant_062,16249,1785371331,card,food
41881,merchant_164,34963,1785371334,netbanking,food
25892,merchant_098,27931,1785371352,card,grocery
819,merchant_005,250292,1785371363,upi,electronics
42981,merchant_169,32019,1785371378,upi,food
19012,merchant_069,59412,1785371388,card,food
23782,merchant_089,77997,1785371397,upi,food
19506,merchant_070,55732,1785371417,card,grocery
51288,merchant_200,16801,1785371425,upi,food
48824,merchant_191,25708,1785371441,card,food
12447,merchant_047,40605,1785371459,upi,food
19965,merchant_071,23417,1785371473,netbanking,food
12448,merchant_047,24544,1785371495,card,food
42982,merchant_169,28427,1785371500,upi,food
457,merchant_004,72469,1785371510,upi,food
29386,merchant_113,47265,1785371511,upi,food
34927,merchant_139,27891,1785371529,upi,food
8164,merchant_034,19136,1785371532,card,food
34540,merchant_137,1661554,1785371537,card,electronics
15924,merchant_059,22273,1785371538,card,food
6466,merchant_027,767864,1785371553,upi,electronics
47806,merchant_186,280106,1785371556,upi,fashion
1854,merchant_010,24746,1785371572,card,grocery
4093,merchant_018,37834,1785371598,card,grocery
44917,merchant_174,15227,1785371608,card,food
15408,merchant_057,18678,1785371612,upi,food
24155,merchant_091,31628,1785371629,card,grocery
47377,merchant_184,45554,1785371645,card,grocery
1,merchant_001,813749,1785371657,upi,electronics
42247,merchant_166,27354,1785371671,card,food
38402,merchant_153,94717,1785371679,netbanking,grocery
19966,merchant_071,14665,1785371703,netbanking,food
4473,merchant_019,15197,1785371713,card,food
51289,merchant_200,26057,1785371724,upi,food
17803,merchant_063,36591,1785371746,card,grocery
6709,merchant_030,66552,1785371749,upi,grocery
1855,merchant_010,19819,1785371752,card,grocery
34589,merchant_138,58859,1785371754,card,grocery
17152,merchant_062,22065,1785371758,upi,food
26641,merchant_100,60031,1785371759,upi,grocery
25212,merchant_096,24519,1785371762,upi,food
32747,merchant_130,44744,1785371763,card,grocery
29275,merchant_112,144288,1785371768,upi,fashion
47378,merchant_184,37800,1785371779,card,grocery
16327,merchant_060,23982,1785371782,upi,grocery
7108,merchant_031,54628,1785371782,upi,grocery
28697,merchant_109,237915,1785371793,upi,electronics
14798,merchant_056,19827,1785371796,upi,food
37604,merchant_150,165123,1785371805,upi,services
37673,merchant_151,36123,1785371811,upi,food
39706,merchant_156,6998,1785371821,upi,food
34928,merchant_139,43114,1785371822,upi,food
33898,merchant_134,28390,1785371829,upi,grocery
46716,merchant_180,517727,1785371837,upi,electronics
25641,merchant_097,14960,1785371872,upi,grocery
2897,merchant_015,33673,1785371875,upi,grocery
36507,merchant_144,14933,1785371879,upi,grocery
44918,merchant_174,71776,1785371882,card,food
10560,merchant_041,31598,1785371883,upi,grocery
35681,merchant_142,67936,1785371886,netbanking,food
47056,merchant_183,39655,1785371889,card,food
12449,merchant_047,12656,1785371902,upi,food
998,merchant_008,25353,1785371906,upi,grocery
26642,merchant_100,39621,1785371919,card,grocery
45190,merchant_175,23190,1785371926,upi,grocery
22749,merchant_082,276131,1785371930,netbanking,fashion
14799,merchant_056,16216,1785371932,upi,food
27116,merchant_102,36907,1785371934,upi,food
45493,merchant_177,42699,1785371942,upi,food
9718,merchant_038,17380,1785371948,upi,food
20590,merchant_072,20245,1785371962,upi,food
1207,merchant_009,13188,1785371965,card,food
28871,merchant_111,70489,1785371966,upi,grocery
16328,merchant_060,32583,1785371973,card,grocery
17153,merchant_062,11284,1785371983,upi,food
28872,merchant_111,28721,1785371985,upi,grocery
8165,merchant_034,18773,1785371986,card,food
44290,merchant_173,23207,1785371988,netbanking,food
7109,merchant_031,67930,1785371993,upi,grocery
40524,merchant_159,226279,1785372001,card,fashion
7110,merchant_031,40611,1785372004,card,grocery
49519,merchant_192,44253,1785372006,upi,grocery
30243,merchant_117,20467,1785372022,upi,food
28698,merchant_109,923063,1785372050,netbanking,electronics
22750,merchant_082,860130,1785372054,upi,fashion
25893,merchant_098,39761,1785372055,netbanking,grocery
43378,merchant_171,18419,1785372057,upi,food
40953,merchant_162,26582,1785372058,card,food
5233,merchant_022,22013,1785372062,upi,food
41525,merchant_163,24397,1785372091,card,food
43284,merchant_170,319025,1785372093,card,electronics
46008,merchant_178,35367,1785372107,upi,food
51290,merchant_200,14254,1785372109,card,food
28309,merchant_108,46569,1785372117,upi,food
26305,merchant_099,54629,1785372132,upi,grocery
13940,merchant_053,30023,1785372138,upi,grocery
32748,merchant_130,54943,1785372139,card,grocery
2898,merchant_015,29099,1785372143,upi,grocery
18152,merchant_065,61400,1785372148,netbanking,grocery
50119,merchant_195,49700,1785372157,upi,food
31096,merchant_121,35665,1785372166,upi,grocery
21375,merchant_076,72533,1785372183,upi,grocery
17154,merchant_062,32552,1785372188,upi,food
20902,merchant_073,264895,1785372194,upi,fashion
25642,merchant_097,22794,1785372194,card,grocery
21928,merchant_079,9224,1785372201,upi,grocery
40719,merchant_161,22542,1785372222,netbanking,food
34541,merchant_137,2299057,1785372241,card,electronics
32749,merchant_130,51405,1785372250,upi,grocery
13941,merchant_053,16911,1785372252,upi,grocery
31295,merchant_122,42945,1785372262,upi,grocery
22133,merchant_080,21292,1785372263,upi,food
17804,merchant_063,38126,1785372265,card,grocery
5550,merchant_023,44059,1785372279,card,grocery
46009,merchant_178,46948,1785372283,card,food
51128,merchant_198,289227,1785372291,card,electronics
45494,merchant_177,24264,1785372296,card,food
47057,merchant_183,16513,1785372298,upi,food
23783,merchant_089,46882,1785372301,upi,food
2266,merchant_013,196379,1785372312,netbanking,services
20591,merchant_072,12632,1785372315,upi,food
28873,merchant_111,27171,1785372325,card,grocery
45495,merchant_177,22323,1785372334,upi,food
24156,merchant_091,31133,1785372336,card,grocery
26643,merchant_100,41030,1785372343,card,grocery
9307,merchant_037,37683,1785372350,upi,food
